TIME,ri_x,ri_y,ri_z,rb_x,rb_y,rb_z,vi_x,vi_y,vi_z,vb_x,vb_y,vb_z,e,h,a,rho,f,i,Omega,omega
145556.756756757,0.0986380517416562,1002.81681945559,7.43985822081084,1002.84442193335,2.1316282072803e-13,1.70813016509008e-13,2.10400343519577e-05,0.000476312760431689,-0.0720014409912522,-5.78594132546832e-05,0.0720029962823345,7.89434706841008e-19,0.000818838813967238,72.2078031842266,1002.68660320067,1002.68593090231,-1.76502201780436,1.57108787863746,-1.57089685079279,-1.38398946030272
146335.135135135,0.115007195121695,1001.59746574531,-48.5880234023291,1002.77529518443,9.9475983006414e-14,-4.59528248786256e-15,6.25461702659255e-06,-0.00360310437513889,-0.0719186030438644,-0.000114159896459993,0.0720087135807699,4.33426759110025e-18,0.00158671981567841,72.2085590168077,1002.70944667125,1002.70692216996,-1.61378109655789,1.57088882263738,-1.5709066635402,-1.47933902682628
147113.513513514,0.101082285853754,997.234630642937,-104.460169859344,1002.69080271948,9.9475983006414e-14,2.82482370828063e-14,-3.41442167031881e-05,-0.00758948314695536,-0.0716060073394689,-8.82856253691224e-05,0.0720070407183483,7.34546971858929e-18,0.00124185590569438,72.2007974593346,1002.49292177451,1002.49137572382,-1.73164594983805,1.5703353535733,-1.57094597626066,-1.30557747216506
147891.891891892,0.0816406436701263,989.79117167298,-160.005884409392,1002.64073986279,2.8421709430404e-14,2.35696878680969e-14,-6.79631084414912e-06,-0.011542088066368,-0.0710785252836528,-5.11400774509362e-05,0.0720095409255814,2.78927949530841e-18,0.000732365838610081,72.1996993908045,1002.46142078042,1002.46088310049,-1.81825042950085,1.57071620700175,-1.57089176135173,-1.16307251613436
148670.27027027,0.0887370896048967,979.255930263522,-215.052068838186,1002.59143081423,1.70530256582424e-13,1.07740205645968e-13,1.62977705533088e-05,-0.0155269691747932,-0.0703212997876681,-8.1921899555271e-05,0.0720150368326072,-8.39917870497364e-18,0.00114001222816889,72.2016588181433,1002.51659830075,1002.51529540222,-1.63745779908621,1.57103645294947,-1.57083421011129,-1.28795883590242
149448.648648649,0.0960971327479505,965.636600755213,-269.422769482144,1002.51817074214,1.13686837721616e-13,1.31837249450761e-13,2.09527167917801e-06,-0.0194503539064781,-0.0693463925511205,-9.82289364352476e-05,0.0720224186098159,-7.01089170442384e-18,0.00136509088623683,72.2037833571374,1002.57616271305,1002.57429443931,-1.52977456926351,1.57085023524795,-1.57088080263985,-1.33972716275894
150227.027027027,0.0996214440367862,948.998090928229,-322.950694941177,1002.44428167996,5.6843418860808e-14,1.92415527955347e-14,1.22654198572127e-05,-0.0232926987483207,-0.0681512648127907,-9.49948961286445e-05,0.0720217733534337,4.65359901221513e-18,0.00131940919313448,72.1978148545995,1002.41029691715,1002.40855188058,-1.59781373379276,1.57098968877446,-1.57083549974779,-1.2157652443258
151005.405405405,0.114516015207478,929.386797857085,-375.455447048468,1002.36052688807,5.6843418860808e-14,1.27398092075737e-14,1.98720612643314e-05,-0.0270870945535136,-0.0667194012275666,-0.000123930638366604,0.072008153896706,2.28698895758661e-18,0.0017906524684504,72.1781310801394,1001.86525207511,1001.86203965804,-1.8522239903506,1.5710951809979,-1.57079881184577,-0.905434316150075
151783.783783784,0.121054578516128,906.855514462161,-426.766760299392,1002.25585878112,1.13686837721616e-13,1.70666866056157e-13,-4.77549938576928e-06,-0.0307852954807476,-0.0650942601469817,-0.000137438989195264,0.0720067931187711,6.94567016748526e-19,0.00201180533051635,72.1692302753285,1001.61901516985,1001.61496125642,-1.89425875951496,1.57078795775755,-1.57093375354341,-0.807481181774348
152562.162162162,0.113470128955706,881.492105417276,-476.746188082842,1002.15531363156,1.13686837721616e-13,8.75341465977897e-14,-7.73820773945577e-06,-0.0343679316226047,-0.0632918919641254,-0.000120633050396463,0.0720208568399569,-8.52411606469365e-18,0.00171044288671513,72.1760843744608,1001.80815314123,1001.8052222364,-1.776482176213,1.57075585029322,-1.57094694317052,-0.86932709113689
153340.540540541,0.115203715851256,853.37598874399,-525.238703876471,1002.06101984186,1.70530256582424e-13,6.34076124939043e-14,1.11210850692935e-05,-0.0378595123124912,-0.0612684094506893,-0.000127594528539131,0.0720218335817119,7.48777125372801e-19,0.00181914230737842,72.1702720097712,1001.64719203059,1001.64387730084,-1.8016777292951,1.57098826210517,-1.570813191414,-0.788188330486449
154118.918918919,0.123842506579641,822.583044693827,-572.071772630478,1001.95259059264,5.6843418860808e-14,1.94289029309402e-14,6.21425444099997e-06,-0.0412392882944452,-0.0590364020957178,-0.00014938766708604,0.0720135639541713,9.38512505557765e-19,0.00220573192651865,72.154176961691,1001.20203514366,1001.19716404212,-1.91964490340434,1.57093795292986,-1.57084838499387,-0.614276768062471
154897.297297297,0.121683291547668,789.213204616835,-617.101804434039,1001.83438460863,1.13686837721616e-13,1.43180606260174e-13,-1.08373932242396e-05,-0.0444786127137995,-0.0566394426565924,-0.000150531397498349,0.0720163239213238,-2.47460675540344e-18,0.00223485735778024,72.1484295574949,1001.04267048989,1001.03767069477,-1.93461073215829,1.57075279556549,-1.57098454778466,-0.543362841315507
155675.675675676,0.110279621788796,753.377748043294,-660.202900089121,1001.72147460982,5.6843418860808e-14,7.79099007530704e-14,-1.63732525943096e-05,-0.0475747972719957,-0.0540780281076862,-0.000139085018904389,0.0720262131652643,-3.64647683792976e-18,0.00203111766645299,72.1502044624696,1001.09105378162,1001.08692384157,-1.88796497958341,1.57069807740556,-1.57102880532618,-0.534048367472709
156454.054054054,0.0987100835711351,715.188581137592,-701.243942403853,1001.61758325789,0,5.71348524047721e-14,-1.18394907645429e-05,-0.0505252435693775,-0.0513465173599364,-0.000128436409915361,0.0720364402715829,-1.46451996580269e-18,0.00183887873995635,72.1529652113243,1001.16692172605,1001.16353630511,-1.81988034842538,1.57074809429915,-1.57098163851774,-0.54615872888459
157232.432432432,0.0942529313132882,674.762365604163,-740.092841721954,1001.51968192713,5.6843418860808e-14,1.40193412434542e-13,1.41728094756177e-06,-0.0533208040859437,-0.0484448416452837,-0.000125001285142659,0.0720416213524904,-5.98513480529889e-18,0.00178158784377864,72.1511017024609,1001.11500007102,1001.1118224767,-1.80141815510779,1.57087923571514,-1.57084507378252,-0.508634437900003
158010.810810811,0.100136986407349,632.224881095156,-776.616764458891,1001.41994644694,5.6843418860808e-14,1.10939035735669e-13,1.15382678626954e-05,-0.0559476014790745,-0.0453747131756084,-0.000132513440579372,0.0720345839187661,7.11507675693612e-20,0.00196778497900207,72.1368691702585,1000.72077760082,1000.71690263211,-1.93560455770111,1.57097511476357,-1.5707350942332,-0.318456741150736
158789.189189189,0.107953581402503,587.712060269705,-810.6932460766,1001.31364550507,3.41060513164848e-13,-1.18793863634892e-13,6.38610855318871e-06,-0.0583955600949531,-0.0421619066362639,-0.000139218409236114,0.0720253321340848,-1.61783292925571e-18,0.00220497584354019,72.1199478878939,1000.25234071312,1000.24747756779,-2.07475269824856,1.57093577785098,-1.57078765171571,-0.123319034342786
