TIME,theta1,theta1Dot,theta1Ddot,theta2,theta2Dot,theta2Ddot,theta3,theta3Dot,theta3Ddot,omega_x,omega_y,omega_z,Omega_x,Omega_y,Omega_z
59156.7567567568,8.60374714369196,0.000145439804603711,-0,0,0,-0,0,0,-0,-1.31144602491188e-21,8.25815864490806e-21,7.17532139208109e-05,-3.1060461034154e-28,1.95587321118507e-27,1.69941260465707e-11
59935.1351351351,8.71695434295107,0.000145439804603711,-0,0,0,-0,0,0,-0,-3.852441028383e-21,7.99155847710714e-21,7.17692409572601e-05,-6.27763687771561e-28,1.30224192496896e-27,1.16949547157134e-11
60713.5135135135,8.83016154221017,0.000145439804603711,-0,0,0,-0,0,0,-0,6.58456751055036e-21,1.63998209370524e-21,7.177671982477e-05,1.47625258157557e-27,3.67682128809658e-28,1.60922593273687e-11
61491.8918918919,8.94336874146928,0.000145439804603711,-0,0,0,-0,0,0,-0,8.6990991765632e-21,5.43511929068253e-21,7.17867426661444e-05,2.65491608773728e-27,1.65876780465735e-27,2.1908909660908e-11
62270.2702702703,9.05657594072838,0.000145439804603711,-0,0,0,-0,0,0,-0,-2.85065964751366e-21,1.17340411823264e-21,7.18051080927572e-05,-8.15181744170065e-28,3.35549568869616e-28,2.05335678380361e-11
63048.6486486486,9.16978313998749,0.000145439804603711,-0,0,0,-0,0,0,-0,1.04407895024907e-20,9.30661157980943e-21,7.18190480710518e-05,2.66723768645112e-27,2.37749694435546e-27,1.8347125145513e-11
63827.027027027,9.28299033924659,0.000145439804603711,-0,0,0,-0,0,0,-0,9.83307101375848e-21,5.8017935706503e-21,7.18343200050928e-05,2.18662465374657e-27,1.29017118251068e-27,1.59741239424059e-11
64605.4054054054,9.3961975385057,0.000145439804603711,-0,0,0,-0,0,0,-0,6.69225776744833e-21,9.45344988106762e-21,7.18512733653805e-05,1.33314328856965e-27,1.88319154771292e-27,1.43132626074508e-11
65383.7837837838,9.5094047377648,0.000145439804603711,-0,0,0,-0,0,0,-0,8.30793477640002e-21,-1.45103838416884e-21,7.1847223760539e-05,2.24219344425509e-27,-3.91614623839846e-28,1.93905439124806e-11
66162.1621621622,9.62261193702391,0.000145439804603711,-0,0,0,-0,0,0,-0,3.87442234832857e-21,5.53553701984683e-21,7.18387443464434e-05,1.34638959127819e-27,1.92363886938452e-27,2.49644795901699e-11
66940.5405405405,9.73581913628301,0.000145439804603711,-0,0,0,-0,0,0,-0,7.62528927930894e-21,-3.31837489213204e-21,7.18567109335353e-05,2.51058131785116e-27,-1.09255527294147e-27,2.36583963472025e-11
67718.9189189189,9.84902633554212,0.000145439804603711,-0,0,0,-0,0,0,-0,8.3379585657434e-21,1.17417286336112e-20,7.18774330297399e-05,2.57600484434348e-27,3.62759656367423e-27,2.2206468672596e-11
68497.2972972973,9.96223353480122,0.000145439804603711,-0,0,0,-0,0,0,-0,1.17732721283242e-20,8.30881692618813e-21,7.18817013709003e-05,3.95753462298236e-27,2.79297295628652e-27,2.41627237384436e-11
69275.6756756757,10.0754407340603,0.000145439804603711,-0,0,0,-0,0,0,-0,9.41790275723839e-21,1.1185956716323e-20,7.1893938722585e-05,3.14082027563164e-27,3.73045682914518e-27,2.3976244632741e-11
70054.0540540541,10.1886479333194,0.000145439804603711,-0,0,0,-0,0,0,-0,2.49809512626563e-21,-4.10896752548051e-21,7.19173727093147e-05,7.47067778295685e-28,-1.22880718515258e-27,2.15072481771847e-11
